Ticker,Data,Categoria,Assunto,sigma_est,CAR[0],ABS[0],"CAR[0,+1]","ABS[0,+1]","CAR[-1,+1]","ABS[-1,+1]","CAR[0,+5]","ABS[0,+5]",CAR_padronizado
PETR4,2023-05-03,Fato Relevante,Relatório de Produção e Vendas 1T23,0.019376394496133546,-0.002784349508120894,0.002784349508120894,0.007539924559752024,0.006554311787996907,-0.004492791087823035,0.00838044640785629,0.005164771681634559,0.0075353075948653035,0.275156030029195
HYPE3,2023-05-03,Comunicado ao Mercado,Apresentação Institucional,0.013017261518365252,-0.008899259292768497,0.008899259292768497,-0.00787699297973934,0.004960762802898827,0.005324311919762119,0.007707610168433038,-0.00017114845562936657,0.004913854163108169,-0.42788378672997557
VBBR3,2023-05-03,Comunicado ao Mercado,Negociações atípicas de valores mobiliários,0.016770706277032185,0.020572035533362867,0.020572035533362867,0.06188053194176818,0.03094026597088409,0.027842474170618466,0.031972863237639294,0.09666059433065442,0.01611009905510907,2.6090817546175704
CVCB3,2023-05-03,Comunicado ao Mercado,Instalação do comitê de auditoria estatutário,0.048371888280459546,0.04195889999230749,0.04195889999230749,0.07538151651476901,0.03769075825738451,0.10089724511506504,0.03363241503835501,0.12182077341520392,0.02362854106485146,1.1019371663696504
RADL3,2023-05-03,Comunicado ao Mercado,Apresentação de Resultados 1T23,0.014072336073811368,-0.01528318397626911,0.01528318397626911,-0.010457304083127146,0.010054531934705537,0.019835389570475315,0.016800585841004512,-0.006496970237703665,0.009034059082206313,-0.5254586439184052
GGBR4,2023-05-03,Comunicado ao Mercado,Apresentação da teleconferência de resultados do 1T23,0.020751131564734935,0.010823332875143064,0.010823332875143064,-0.034958235588564354,0.028302450669425244,-0.05164294795250105,0.024429871234262393,-0.04299256597335023,0.0204699279865893,-1.1912220481026334
CSNA3,2023-05-03,Comunicado ao Mercado,Release de ESG 1T23,0.02816503375952546,0.00868824585559921,0.00868824585559921,-0.0633490666738588,0.04036277919252861,-0.0611516764447476,0.027640982871389472,-0.058446817606999414,0.0274697643432343,-1.5904314196596583
BBDC4,2023-05-04,Comunicado ao Mercado,Economic and Financial Analysis Report,0.02372890736506757,0.019831185989284877,0.019831185989284877,0.03305573841926532,0.01652786920963266,0.044965971631488785,0.014988657210496262,0.04367440602157434,0.014494607879592678,0.9850405850461135
LREN3,2023-05-04,Comunicado ao Mercado,Apresentação Investor Day,0.021948534600937486,0.055896984049962836,0.055896984049962836,0.09983457952013755,0.049917289760068775,0.08100335479765547,0.03955526808087321,0.06349474238120217,0.03163152328238819,3.216328992304644
LREN3,2023-05-04,Comunicado ao Mercado,Apresentação call de resultados 1T23 (Inglês e Português),0.021948534600937486,0.055896984049962836,0.055896984049962836,0.09983457952013755,0.049917289760068775,0.08100335479765547,0.03955526808087321,0.06349474238120217,0.03163152328238819,3.216328992304644
RENT3,2023-05-04,Fato Relevante,"Outorga de fiança, pela Companhia, em favor dos debenturistas da 24ª (vigésima quarta) emissão de debêntures simples",0.016836368542072135,0.011945439064289298,0.011945439064289298,-0.017223715224073524,0.02055729667632606,-0.00345909407658785,0.018293071500045933,0.0006525884905466649,0.015213418489148067,-0.7233748656507749
EGIE3,2023-05-04,Comunicado ao Mercado,Apresentação dos resultados do 1T23,0.011512253728723526,0.018492750037165516,0.018492750037165516,0.019441559970214694,0.009720779985107347,0.03477183244573426,0.011590610815244753,0.03644282060659957,0.006664736837678414,1.194141409295366
RAIL3,2023-05-04,Comunicado ao Mercado,Alteração na data de divulgação dos Volumes Mensais,0.015808638638386417,-0.00666797686369632,0.00666797686369632,0.012518329037957398,0.01292714138267502,0.02646908053191411,0.01326834475310225,-0.027208391638001816,0.013627120579944472,0.5599340686028639
OIBR3,2023-05-04,Fato Relevante,Adiamento da divulgação das Informações Trimestrais do 1T23,0.09692326580070038,0.05641565176286492,0.05641565176286492,0.014677696169164235,0.04907680367828281,0.01343033135630893,0.03313365738980697,-0.009824061313933773,0.02190739537811139,0.10708160117874241
LIGT3,2023-05-04,Comunicado ao Mercado,Negociações atípicas de valores mobiliários,0.04334578655021086,-0.0041997102969268,0.0041997102969268,-0.07538856487086674,0.03769428243543337,0.035737073297690394,0.0621714010131413,0.11314504410494444,0.04398702897444632,-1.2298257728547894
BBAS3,2023-05-04,Comunicado ao Mercado,Notícia Divulgada na Mídia,0.014475380305092267,0.005814004037826512,0.005814004037826512,0.002074861370995376,0.004776573352328824,-0.001772971949676684,0.0044669933417765696,-0.006675261228617696,0.00952174948906911,0.10135474954925514
EGIE3,2023-05-04,Comunicado ao Mercado,Nomeação Diretor Financeiro,0.011512253728723526,0.018492750037165516,0.018492750037165516,0.019441559970214694,0.009720779985107347,0.03477183244573426,0.011590610815244753,0.03644282060659957,0.006664736837678414,1.194141409295366
RENT3,2023-05-04,Fato Relevante,24ª emissão de debêntures da Localiza,0.016836368542072135,0.011945439064289298,0.011945439064289298,-0.017223715224073524,0.02055729667632606,-0.00345909407658785,0.018293071500045933,0.0006525884905466649,0.015213418489148067,-0.7233748656507749
ASAI3,2023-05-04,Fato Relevante,Release 1T23,0.01771519629685483,-6.411185087287308e-05,6.411185087287308e-05,-0.10762548301425362,0.05381274150712681,-0.136849034360633,0.04561634478687767,-0.014846918131725699,0.03516317052208802,-4.295899836084099
LREN3,2023-05-04,Fato Relevante,Divulgação de projeções,0.021948534600937486,0.055896984049962836,0.055896984049962836,0.09983457952013755,0.049917289760068775,0.08100335479765547,0.03955526808087321,0.06349474238120217,0.03163152328238819,3.216328992304644
ASAI3,2023-05-05,Comunicado ao Mercado,Apresentação de Resultados referente ao 1T23,0.017667719209893122,-0.10820584716642591,0.10820584716642591,-0.04905942402591604,0.08367613515346789,-0.04927288150199727,0.055855242594339,-0.02644887117886694,0.03687783275345386,-1.9634821562257168
EGIE3,2023-05-05,Comunicado ao Mercado,Apresentação Institucional atualizada 1T23,0.011474572140067415,0.0007784376365337232,0.0007784376365337232,-0.0011414690173993866,0.0013491721452334165,0.017209661390176136,0.007016491566014117,0.030562211823812552,0.005733670855279795,-0.07034166266636147
RENT3,2023-05-05,Comunicado ao Mercado,Resposta a Ofício CVM: Esclarecimento sobre notícia veiculada na mídia,0.016812755190036544,-0.029420299421688154,0.029420299421688154,-0.044291410731370356,0.022145705365685178,-0.032444006692078586,0.01871293825688738,-0.019161178374090662,0.014461984990473057,-1.8627974131824925
BRKM5,2023-05-05,Fato Relevante,Braskem comunica a respeito de notícia divulgada na mídia,0.02279099185143513,0.18303523700180896,0.18303523700180896,0.23971210338926488,0.11985605169463244,0.24107025258123344,0.08035675086041115,0.18848125983209185,0.05851641940921539,7.437239017237705
PETR4,2023-05-05,Comunicado ao Mercado,Petrobras sobre produção de Bahia Terra,0.019446342714630097,0.006353260835981964,0.006353260835981964,0.016441472780985004,0.008220736390492502,0.02701837797625079,0.009006125992083598,0.05487947013815268,0.014655169141151198,0.5978438756703607
BRKM5,2023-05-08,Comunicado ao Mercado,Notícia divulgada na mídia,0.022606503469383213,0.05669483454744654,0.05669483454744654,0.08684290986449472,0.04342145493224736,0.2705608000065197,0.09018693333550658,-0.0667209802278358,0.04006779999280421,2.71635153779187
ITUB4,2023-05-08,Comunicado ao Mercado,Informações sobre o Resultado do 1º Trimestre de 2023.,0.014151517955367678,0.0057764912698163515,0.0057764912698163515,0.0023199157132379284,0.004616533413197387,0.011336530675650349,0.006083227262935731,0.0046061089461073386,0.005939873733998203,0.11591888147868618
PRIO3,2023-05-08,Fato Relevante,Esclarecimento sobre notícia divulgada na mídia,0.023546784469051375,-0.001270496579765106,0.001270496579765106,-0.007546146172657554,0.003773073086328777,0.013168040087911177,0.00942011081107543,-0.027016942906791623,0.0045028238177986036,-0.22660975801279057
ITUB4,2023-05-08,Comunicado ao Mercado,Press Release,0.014151517955367678,0.0057764912698163515,0.0057764912698163515,0.0023199157132379284,0.004616533413197387,0.011336530675650349,0.006083227262935731,0.0046061089461073386,0.005939873733998203,0.11591888147868618
ITUB4,2023-05-08,Comunicado ao Mercado,Gerenciamento de Riscos - Pilar 3 (1T23),0.014151517955367678,0.0057764912698163515,0.0057764912698163515,0.0023199157132379284,0.004616533413197387,0.011336530675650349,0.006083227262935731,0.0046061089461073386,0.005939873733998203,0.11591888147868618
PRIO3,2023-05-08,Fato Relevante,ATUALIZAÇÃO SOBRE A REVITALIZAÇÃO DE FRADE,0.023546784469051375,-0.001270496579765106,0.001270496579765106,-0.007546146172657554,0.003773073086328777,0.013168040087911177,0.00942011081107543,-0.027016942906791623,0.0045028238177986036,-0.22660975801279057
ITUB4,2023-05-08,Comunicado ao Mercado,Indicadores financeiros selecionados sobre o resultado trimestral.,0.014151517955367678,0.0057764912698163515,0.0057764912698163515,0.0023199157132379284,0.004616533413197387,0.011336530675650349,0.006083227262935731,0.0046061089461073386,0.005939873733998203,0.11591888147868618
BRAV3,2023-05-08,Comunicado ao Mercado,Participação em Eventos Públicos,0.03369117575550345,0.028700974246277718,0.028700974246277718,0.01112561281854045,0.023138167837007492,0.030758361515598145,0.02196969479035756,0.01777300391049143,0.017568301107069976,0.23350316788991426
BRKM5,2023-05-08,Fato Relevante,Braskem informa sobre informação complementar que recebeu da Novonor a respeito de notícia veiculada na mídia,0.022606503469383213,0.05669483454744654,0.05669483454744654,0.08684290986449472,0.04342145493224736,0.2705608000065197,0.09018693333550658,-0.0667209802278358,0.04006779999280421,2.71635153779187
TOTS3,2023-05-08,Comunicado ao Mercado,1T23 - Apresentação de Resultados,0.01867811715700171,0.01645474577218249,0.01645474577218249,0.022175883871170247,0.011087941935585124,0.0012327923018991115,0.014372991813480463,0.01881089235406317,0.009400012571817853,0.8395234772489778
BRKM5,2023-05-08,Comunicado ao Mercado,Notícia Divulgada na Mídia,0.022606503469383213,0.05669483454744654,0.05669483454744654,0.08684290986449472,0.04342145493224736,0.2705608000065197,0.09018693333550658,-0.0667209802278358,0.04006779999280421,2.71635153779187
BRKM5,2023-05-08,Comunicado ao Mercado,Negociações atípicas de valores mobiliários,0.022606503469383213,0.05669483454744654,0.05669483454744654,0.08684290986449472,0.04342145493224736,0.2705608000065197,0.09018693333550658,-0.0667209802278358,0.04006779999280421,2.71635153779187
TIMS3,2023-05-08,Comunicado ao Mercado,Apresentação de Resultados - 1T23,0.012919954298907814,0.011107358203756936,0.011107358203756936,-0.022666377691981158,0.022440547049747517,-0.05279347031859297,0.025002728908702282,-0.011489553929609932,0.01605592887532371,-1.240526785167518
TOTS3,2023-05-08,Comunicado ao Mercado,Parceria Shopify com a RD Station,0.01867811715700171,0.01645474577218249,0.01645474577218249,0.022175883871170247,0.011087941935585124,0.0012327923018991115,0.014372991813480463,0.01881089235406317,0.009400012571817853,0.8395234772489778
KLBN11,2023-05-08,Comunicado ao Mercado,Apresentação Institucional 1T23,0.01566529967679644,0.01975675207787522,0.01975675207787522,0.02537062738423402,0.01268531369211701,0.041648464732912144,0.01388282157763738,0.07395861369074783,0.014148449273824809,1.1451898805945906
PETR4,2023-05-08,Comunicado ao Mercado,Petrobras sobre desenvolvimento do bloco BM-C-33,0.01999806050690212,0.009664890443272168,0.009664890443272168,-0.0003671744360874401,0.009848477661315889,0.005465761199488913,0.008509963652736043,0.016329713700948257,0.018551078065395184,-0.012982835687799144
BBAS3,2023-05-08,Fato Relevante,Indicação de administradores,0.01458826113779863,-0.013774407991077969,0.013774407991077969,-0.02808832513837617,0.014044162569188084,-0.031368178439654615,0.010456059479884872,-0.018564767665928853,0.00953318797046789,-1.361467620431934
BPAC11,2023-05-08,Comunicado ao Mercado,Notícia Divulgada na Mídia,0.01780477299220292,-0.0030896526324018445,0.0030896526324018445,-0.0055772444043728255,0.0027886222021864127,-0.028961158576428312,0.009653719525476103,0.01406133476228838,0.006129198054679119,-0.2214971985542182
PETR4,2023-05-08,Comunicado ao Mercado,Petrobras sobre a entrada em operação do FPSO Anna Nery,0.01999806050690212,0.009664890443272168,0.009664890443272168,-0.0003671744360874401,0.009848477661315889,0.005465761199488913,0.008509963652736043,0.016329713700948257,0.018551078065395184,-0.012982835687799144
BRAV3,2023-05-08,Comunicado ao Mercado,Dados de Produção - Abril 2023,0.03369117575550345,0.028700974246277718,0.028700974246277718,0.01112561281854045,0.023138167837007492,0.030758361515598145,0.02196969479035756,0.01777300391049143,0.017568301107069976,0.23350316788991426
RDOR3,2023-05-08,Comunicado ao Mercado,Apresentação da Companhia,0.025634200664950917,-0.01592983276008748,0.01592983276008748,0.0016379835860554776,0.01674882455311522,-0.0006659321412201963,0.011933854944502038,0.043998470113626995,0.013965516191111879,0.04518296928040002
LREN3,2023-05-09,Comunicado ao Mercado,Apresentação Investor Day,0.02259975963133949,0.027205195633498998,0.027205195633498998,0.025389496997927016,0.01451044713453549,0.00854308150268702,0.015289103254770326,-0.0026339306792047164,0.017871877845257192,0.7943927630652238
YDUQ3,2023-05-09,Comunicado ao Mercado,Apresentação 1T23,0.028916728640214467,-0.042802048584565586,0.042802048584565586,0.16957423787205,0.1275891675205906,0.18182801626307526,0.08914403781073547,0.21468075151568847,0.06185198049406871,4.146634116388689
LREN3,2023-05-09,Comunicado ao Mercado,Esclarecimentos à CVM,0.02259975963133949,0.027205195633498998,0.027205195633498998,0.025389496997927016,0.01451044713453549,0.00854308150268702,0.015289103254770326,-0.0026339306792047164,0.017871877845257192,0.7943927630652238
PETR4,2023-05-09,Comunicado ao Mercado,Petrobras sobre sentença arbitral desfavorável,0.020019260579268967,-0.009962891675711242,0.009962891675711242,-0.01709703663887612,0.00854851831943806,-0.007335695024209882,0.008952792751180785,0.040607110797852744,0.022460700382858672,-0.6038899637513798
YDUQ3,2023-05-09,Fato Relevante,Guidance 2T23,0.028916728640214467,-0.042802048584565586,0.042802048584565586,0.16957423787205,0.1275891675205906,0.18182801626307526,0.08914403781073547,0.21468075151568847,0.06185198049406871,4.146634116388689
BRKM5,2023-05-09,Comunicado ao Mercado,Apresentação de Resultado do 1T23,0.022684670870006685,0.03032726573739704,0.03032726573739704,0.011525170709406327,0.024564680382693875,0.06841362558781793,0.03533927188126645,-0.10724736381602952,0.03300646470762562,0.3592525723495932
BEEF3,2023-05-09,Comunicado ao Mercado,Mudança Conselheiro de Administração,0.02600213040062594,0.007329964746015414,0.007329964746015414,0.04126279922138583,0.020631399610692915,0.057077691099667,0.01902589703322233,0.035872288131005056,0.01699786285450872,1.1221082538482514
LIGT3,2023-05-09,Comunicado ao Mercado,Notícia Divulgada na Mídia,0.05078997400335465,0.05252131950851889,0.05252131950851889,0.11346850083530285,0.05673425041765143,0.1180702313480864,0.03935674378269547,0.030075280249212473,0.06617898732582092,1.579728046059142
LREN3,2023-05-09,Fato Relevante,Projeções - FR complementar ao de 04/05/2023,0.02259975963133949,0.027205195633498998,0.027205195633498998,0.025389496997927016,0.01451044713453549,0.00854308150268702,0.015289103254770326,-0.0026339306792047164,0.017871877845257192,0.7943927630652238
ITUB4,2023-05-09,Comunicado ao Mercado,Itaú Day 2023,0.01417419898103729,-0.0038185188906220855,0.0038185188906220855,0.007805759879180563,0.007721398830212367,0.013269734847277528,0.006968924209507232,0.0021196949881557856,0.005752865937109049,0.3894051261920789
VIVT3,2023-05-09,Comunicado ao Mercado,Apresentação de Resultados 1T23,0.013895026109205672,-0.012803137170645604,0.012803137170645604,-0.003814126308723966,0.010896074016283622,-0.015007388031661647,0.010995136585168307,-0.006286631075864297,0.0051864280322991676,-0.19409784163082142
PETR4,2023-05-09,Comunicado ao Mercado,Petrobras sobre notícias veiculadas na mídia,0.020019260579268967,-0.009962891675711242,0.009962891675711242,-0.01709703663887612,0.00854851831943806,-0.007335695024209882,0.008952792751180785,0.040607110797852744,0.022460700382858672,-0.6038899637513798
ITSA4,2023-05-09,Comunicado ao Mercado,Apresentação Institucional - Maio/2023 (PT e EN),0.012098767727186183,-0.0033449001668911724,0.0033449001668911724,0.0016831566365223764,0.0041864784851523605,0.0009263887872607646,0.003043241606522111,0.0018950508660104158,0.0035936796289762693,0.09837129683957592
PETR4,2023-05-10,Comunicado ao Mercado,Petrobras sobre notícias divulgadas na mídia,0.020058153173991858,-0.00717071949858509,0.00717071949858509,0.018810116636269775,0.016575777816719976,0.008896391724951783,0.014355093514919315,0.010596203346295636,0.027394599897527544,0.6631099539942943
SLCE3,2023-05-10,Comunicado ao Mercado,Negociações atípicas de valores mobiliários,0.014189627507470055,-0.020290629152017778,0.020290629152017778,-0.029804537452768252,0.014902268726384126,-0.033839937826025734,0.011279979275341911,-0.008639074484856535,0.00849500007011333,-1.485239167263978
UGPA3,2023-05-10,Comunicado ao Mercado,Apresentação teleconferência de resultados do 1T23,0.016206660342233316,-0.016290517774487086,0.016290517774487086,0.00949420890988183,0.021037622229428003,-0.0055542826827363195,0.019041245350491384,-0.013501465333947115,0.012594391639863305,0.41423830452499355
BRKM5,2023-05-10,Fato Relevante,Braskem informa sobre informação complementar que recebeu da Novonor a respeito de notícia veiculada na mídia (Republicação),0.021783897306088346,-0.01796968238640777,0.01796968238640777,-0.0303608858160227,0.01518044290801135,0.0016983478916775645,0.020806706507907655,-0.11516653549411604,0.03034932266329372,-0.9855164088264387
SBSP3,2023-05-10,Comunicado ao Mercado,Composição do Comitê de Auditoria,0.01599496472942784,0.037099336088503396,0.037099336088503396,0.0397075438127337,0.01985377190636685,0.03471416479487449,0.014900307610197635,0.07291203400014229,0.024918987430738837,1.7553945237896313
PETR4,2023-05-10,Comunicado ao Mercado,Petrobras sobre contratação para o bloco BM-C-33,0.020058153173991858,-0.00717071949858509,0.00717071949858509,0.018810116636269775,0.016575777816719976,0.008896391724951783,0.014355093514919315,0.010596203346295636,0.027394599897527544,0.6631099539942943
B3SA3,2023-05-11,Comunicado ao Mercado,Apresentação de Resultados do 1T23,0.018013883879069544,0.005220435015841898,0.005220435015841898,0.005404959707521151,0.0027024798537605755,-0.0010871254776356407,0.003965681630892648,0.028499676251657877,0.005598638430196273,0.21216322292767398
PETR4,2023-05-11,Comunicado ao Mercado,Petrobras sobre produção de Bahia Terra,0.020043241595081324,0.026341721084136044,0.026341721084136044,0.055117665991611414,0.027558832995805707,0.048272281898185,0.020654350028345942,0.01747532900657453,0.026552800707820273,1.9444996060621225
