Data_Entrega,Ano,Ticker,Nome_Companhia,Codigo_CVM,Categoria,Tipo,Especie,Assunto,Protocolo_Entrega,Link_Download
2025-03-31,2025,KLBN11,KLABIN S.A.,12653,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Revisão Anual da Fitch do Rating da Klabin,012653IPE310320250104574711-11,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1354866&numSequencia=879592&numVersao=1
2025-03-31,2025,CSAN3,COSAN S.A.,19836,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Operação de Preferenciais - Raízen,019836IPE310320250104574712-63,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355211&numSequencia=879937&numVersao=1
2025-03-31,2025,CSAN3,COSAN S.A.,19836,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Relatório Integrado 2024,019836IPE310320250104574705-57,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1354358&numSequencia=879084&numVersao=1
2025-03-31,2025,GOAU4,METALURGICA GERDAU SA,8656,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,008656IPE310320250104574711-36,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1354915&numSequencia=879641&numVersao=1
2025-03-31,2025,VALE3,VALE S.A.,4170,Fato Relevante,,,Vale estabelece joint-venture em Aliança Energia,004170IPE310320250104574712-51,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355123&numSequencia=879849&numVersao=1
2025-03-31,2025,RDOR3,REDE D'OR SÃO LUIZ S.A.,24821,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Fechamento do Acordo Atlântica D Or Campinas,024821IPE310320250104574713-10,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355218&numSequencia=879944&numVersao=1
2025-03-31,2025,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Embraer arquiva o Relatório Form 20-F ano fiscal 2024,020087IPE310320250104574712-78,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355213&numSequencia=879939&numVersao=1
2025-03-31,2025,VIVT3,TELEFÔNICA BRASIL S.A.,17671,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Confirmação do valor por ação do JSCP deliberado em 13/03/2025||RECÁLCULO DO MONTANTE DE JUROS SOBRE CAPITAL PRÓPRIO DECLARADOS EM 13 DE MARÇO DE 2025,017671IPE240320250204574011-02,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355235&numSequencia=879961&numVersao=2
2025-03-31,2025,ASAI3,SENDAS DISTRIBUIDORA S.A.,25372,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Webinar sobre a Proposta da Administração AGOE 2025,025372IPE310320250104574712-29,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355083&numSequencia=879809&numVersao=1
2025-04-01,2025,ENGI11,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,14605,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aneel homologa reajuste tarifário da EMT,014605IPE010420250104574811-22,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356277&numSequencia=881003&numVersao=1
2025-04-01,2025,ENGI11,ENERGISA SA,15253,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aneel homologa reajuste tarifário da EMT,015253IPE010420250104574811-28,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356275&numSequencia=881001&numVersao=1
2025-04-01,2025,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Indicação Sr. Sattamini à função de Country Manager do Grupo ENGIE no Brasil,017329IPE010420250104574805-50,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355684&numSequencia=880410&numVersao=1
2025-04-01,2025,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Fato Relevante,,,Renúncia do Diretor Vice-Presidente Financeiro e de Relações com Investidores da Companhia,019569IPE010420250104574813-51,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356399&numSequencia=881125&numVersao=1
2025-04-01,2025,BPAC11,BANCO BTG PACTUAL S/A,22616,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Esclarecimento de notícia,022616IPE010420250104574805-92,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355723&numSequencia=880449&numVersao=1
2025-04-01,2025,PSSA3,PORTO SEGURO SA,16659,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aquisição de ações da Porto Assistência Participações S.A.,016659IPE010420250104574805-26,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355581&numSequencia=880307&numVersao=1
2025-04-01,2025,VIVT3,TELEFÔNICA BRASIL S.A.,17671,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,017671IPE010420250104574813-86,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356394&numSequencia=881120&numVersao=1
2025-04-01,2025,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Suécia confirma aquisição de quatro C-390 Millennium e garante slots de produção,020087IPE010420250104574807-81,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1355832&numSequencia=880558&numVersao=1
2025-04-02,2025,COGN3,COGNA EDUCAÇÃO S.A.,17973,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Cogna Day 2025,017973IPE020420250104574905-80,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356444&numSequencia=881170&numVersao=1
2025-04-02,2025,BPAC11,BANCO BTG PACTUAL S/A,22616,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia Divulgada na Mídia,022616IPE020420250104574911-13,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356871&numSequencia=881597&numVersao=1
2025-04-02,2025,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Embraer entrega 30 aeronaves no 1o trimestre de 2025, 20% a mais que no 1T24",020087IPE020420250104574911-53,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356882&numSequencia=881608&numVersao=1
2025-04-02,2025,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Reapresentação de documentos AGO/E 2025,023159IPE020420250104574907-59,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356553&numSequencia=881279&numVersao=1
2025-04-02,2025,CSNA3,CIA SIDERURGICA NACIONAL,4030,Fato Relevante,,,Conclusão da aquisição de empresa de logística,004030IPE020420250104574905-33,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356445&numSequencia=881171&numVersao=1
2025-04-02,2025,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Embraer anuncia a seleção do Super Tucano como nova plataforma aérea do Serviço Nacional Aeronaval do Panamá,020087IPE020420250104574907-52,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356542&numSequencia=881268&numVersao=1
2025-04-02,2025,KLBN11,KLABIN S.A.,12653,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Emissão de Cédula de Crédito Bancário (CCB),012653IPE020420250104574911-14,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1356806&numSequencia=881532&numVersao=1
2025-04-03,2025,HYPE3,HYPERA S/A,21431,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação institucional 2025,021431IPE030420250104575011-06,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357459&numSequencia=882185&numVersao=1
2025-04-03,2025,PETR4,PETRÓLEO BRASILEIRO S.A. - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Fitch reafirma nota de crédito da Petrobras,009512IPE030420250104575008-73,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357248&numSequencia=881974&numVersao=1
2025-04-03,2025,ALOS3,ALLOS S.A.,22357,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Alteração na Administração,022357IPE030420250104575011-89,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357553&numSequencia=882279&numVersao=1
2025-04-03,2025,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Institucional 2024,023159IPE270320250204574310-08,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357189&numSequencia=881915&numVersao=2
2025-04-03,2025,COGN3,COGNA EDUCAÇÃO S.A.,17973,Fato Relevante,,,Alteração Diretoria,017973IPE030420250104575005-64,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357134&numSequencia=881860&numVersao=1
2025-04-03,2025,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Embraer anuncia a seleção do Super Tucano como nova plataforma aérea do Serviço Nacional Aeronaval do Panamá,020087IPE020420250204569207-52,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357212&numSequencia=881938&numVersao=2
2025-04-03,2025,PETR4,PETRÓLEO BRASILEIRO S.A. - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras arquiva Form 20-F 2024,009512IPE030420250104575012-38,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357589&numSequencia=882315&numVersao=1
2025-04-03,2025,PRIO3,PRIO S.A.,22187,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Dados Operacionais - Março/2025,022187IPE030420250104575011-32,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357447&numSequencia=882173&numVersao=1
2025-04-03,2025,ENGI11,ENERGISA SA,15253,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Esclarecimento Ofício - Oscilação Atípica,015253IPE030420250104575011-18,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357450&numSequencia=882176&numVersao=1
2025-04-04,2025,CPFE3,CPFL ENERGIA SA,18660,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Live com a presença de executivo do Grupo CPFL,018660IPE040420250104575110-10,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357846&numSequencia=882572&numVersao=1
2025-04-04,2025,PRIO3,PRIO S.A.,22187,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,022187IPE040420250104575111-42,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358005&numSequencia=882731&numVersao=1
2025-04-04,2025,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Institucional 2024,023159IPE270320250304574310-08,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357861&numSequencia=882587&numVersao=3
2025-04-04,2025,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Datas de divulgação do desempenho no 1T25,004170IPE040420250104575111-43,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358096&numSequencia=882822&numVersao=1
2025-04-04,2025,RENT3,LOCALIZA RENT A CAR SA,19739,Fato Relevante,,,Alteração de Formador de Mercado,019739IPE040420250104575111-20,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358014&numSequencia=882740&numVersao=1
2025-04-04,2025,PRIO3,PRIO S.A.,22187,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Dados Operacionais - Março/2025,022187IPE030420250204572011-32,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358011&numSequencia=882737&numVersao=2
2025-04-04,2025,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,017329IPE040420250104575110-60,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1357876&numSequencia=882602&numVersao=1
2025-04-04,2025,VALE3,VALE S.A.,4170,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Institucional da Vale,004170IPE040420250104575111-85,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358103&numSequencia=882829&numVersao=1
2025-04-04,2025,BPAC11,BANCO BTG PACTUAL S/A,22616,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Esclarecimento de Notícia,022616IPE040420250104575111-68,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358079&numSequencia=882805&numVersao=1
2025-04-04,2025,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Alteração Gerência de RI,017329IPE040420250104575111-44,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358010&numSequencia=882736&numVersao=1
2025-04-04,2025,SUZB3,SUZANO S.A.,13986,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,013986IPE040420250104575111-41,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358002&numSequencia=882728&numVersao=1
2025-04-04,2025,SMTO3,SÃO MARTINHO SA,20516,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Negociações atípicas de valores mobiliários,020516IPE040420250104575112-09,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358123&numSequencia=882849&numVersao=1
2025-04-04,2025,IGTI11,IGUATEMI S.A.,8672,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Oscilação Atípica de Ações,008672IPE040420250104575111-85,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358122&numSequencia=882848&numVersao=1
2025-04-07,2025,GOAU4,METALURGICA GERDAU SA,8656,Fato Relevante,,,Aquisição de Ações de Emissão da Própria Companhia,008656IPE070420250104575411-67,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358688&numSequencia=883414&numVersao=1
2025-04-07,2025,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Fato Relevante,,,GOL Conclui Negociações com a Boeing,019569IPE070420250104575411-58,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358693&numSequencia=883419&numVersao=1
2025-04-07,2025,SLCE3,SLC AGRICOLA SA,20745,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Participação de Executivos em Mídias Digitais,020745IPE070420250104575411-22,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358544&numSequencia=883270&numVersao=1
2025-04-07,2025,BEEF3,MINERVA S/A,20931,Fato Relevante,,,Proposta de Aumento de Capital,020931IPE070420250104575411-38,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358563&numSequencia=883289&numVersao=1
2025-04-07,2025,LIGT3,LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL,19879,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Lançamento da oferta de recompra no exterior das 4,375% Notes da Light Energia com vencimento em 2026",019879IPE070420250104575412-07,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358701&numSequencia=883427&numVersao=1
2025-04-07,2025,ALOS3,ALLOS S.A.,22357,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Esclarecimento sobre Questionamentos da CVM/B3,022357IPE070420250104575411-77,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358691&numSequencia=883417&numVersao=1
2025-04-07,2025,KLBN11,KLABIN S.A.,12653,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Pagamento antecipado parcial do empréstimo sindicalizado,012653IPE070420250104575411-11,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358538&numSequencia=883264&numVersao=1
2025-04-08,2025,SLCE3,SLC AGRICOLA SA,20745,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação versão Inglês Bradesco BBI - 11th Brazil Investment Forum São Paulo,020745IPE080420250104575510-92,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1359105&numSequencia=883831&numVersao=1
2025-04-08,2025,SLCE3,SLC AGRICOLA SA,20745,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação versão Português Bradesco BBI - 11th Brazil Investment Forum São Paulo,020745IPE080420250104575511-10,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1359099&numSequencia=883825&numVersao=1
2025-04-08,2025,ENGI11,ENERGISA SA,15253,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aneel homologa reajuste tarifário da EMS,015253IPE080420250104575511-12,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1359110&numSequencia=883836&numVersao=1
2025-04-08,2025,ENGI11,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,5576,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Aneel homologa reajuste tarifário da EMS,005576IPE080420250104575511-32,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1359112&numSequencia=883838&numVersao=1
2025-04-08,2025,BRAV3,BRAVA ENERGIA S.A.,25291,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Dados de Produção - Março 2025,025291IPE080420250104575505-86,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=1358795&numSequencia=883521&numVersao=1
